2026-04-23 10:05:30.788 [http-nio-0.0.0.0-8080-exec-170] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_178_1] [2026-04-23 10:05:30.788] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.276 [http-nio-0.0.0.0-8080-exec-23] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_479_1] [2026-04-23 10:05:31.276] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.276 [http-nio-0.0.0.0-8080-exec-152] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_480_1] [2026-04-23 10:05:31.276] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.276 [http-nio-0.0.0.0-8080-exec-59] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_485_1] [2026-04-23 10:05:31.276] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.170 [http-nio-0.0.0.0-8080-exec-15] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_319_1] [2026-04-23 10:05:31.170] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.170 [http-nio-0.0.0.0-8080-exec-191] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_318_1] [2026-04-23 10:05:31.170] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.277 [http-nio-0.0.0.0-8080-exec-134] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_487_1] [2026-04-23 10:05:31.277] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.170 [http-nio-0.0.0.0-8080-exec-181] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_320_1] [2026-04-23 10:05:31.170] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.167 [http-nio-0.0.0.0-8080-exec-2] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_337_1] [2026-04-23 10:05:31.167] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.167 [http-nio-0.0.0.0-8080-exec-196] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_334_1] [2026-04-23 10:05:31.167] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.165 [http-nio-0.0.0.0-8080-exec-65] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_344_1] [2026-04-23 10:05:31.165] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.165 [http-nio-0.0.0.0-8080-exec-119] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100530_346_1] [2026-04-23 10:05:31.165] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.165 [http-nio-0.0.0.0-8080-exec-85] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_343_1] [2026-04-23 10:05:31.165] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.164 [http-nio-0.0.0.0-8080-exec-172] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_350_1] [2026-04-23 10:05:31.164] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.164 [http-nio-0.0.0.0-8080-exec-26] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_354_1] [2026-04-23 10:05:31.164] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.159 [http-nio-0.0.0.0-8080-exec-48] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_369_1] [2026-04-23 10:05:31.159] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.155 [http-nio-0.0.0.0-8080-exec-110] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_409_1] [2026-04-23 10:05:31.155] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.155 [http-nio-0.0.0.0-8080-exec-27] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_415_1] [2026-04-23 10:05:31.155] 订单Redis库存扣减成功，商品种类数=2
2026-04-23 10:05:31.277 [http-nio-0.0.0.0-8080-exec-121] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_482_1] [2026-04-23 10:05:31.277] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.277 [http-nio-0.0.0.0-8080-exec-153] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_484_1] [2026-04-23 10:05:31.277] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.276 [http-nio-0.0.0.0-8080-exec-47] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_486_1] [2026-04-23 10:05:31.276] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.276 [http-nio-0.0.0.0-8080-exec-125] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_483_1] [2026-04-23 10:05:31.276] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.275 [http-nio-0.0.0.0-8080-exec-141] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_475_1] [2026-04-23 10:05:31.275] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.275 [http-nio-0.0.0.0-8080-exec-105] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_477_1] [2026-04-23 10:05:31.275] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.275 [http-nio-0.0.0.0-8080-exec-111] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_476_1] [2026-04-23 10:05:31.275] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-128] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_474_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-12] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_473_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-11] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_467_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-92] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_469_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-36] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_472_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-158] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_462_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-75] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_468_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-161] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_470_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-129] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_461_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.274 [http-nio-0.0.0.0-8080-exec-24] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_471_1] [2026-04-23 10:05:31.274] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.262 [http-nio-0.0.0.0-8080-exec-82] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_402_1] [2026-04-23 10:05:31.262] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.293 [http-nio-0.0.0.0-8080-exec-112] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_493_1] [2026-04-23 10:05:31.293] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.294 [http-nio-0.0.0.0-8080-exec-194] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_495_1] [2026-04-23 10:05:31.294] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.260 [http-nio-0.0.0.0-8080-exec-115] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_464_1] [2026-04-23 10:05:31.260] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.297 [http-nio-0.0.0.0-8080-exec-145] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_494_1] [2026-04-23 10:05:31.297] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.299 [http-nio-0.0.0.0-8080-exec-74] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_497_1] [2026-04-23 10:05:31.299] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.256 [http-nio-0.0.0.0-8080-exec-44] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_463_1] [2026-04-23 10:05:31.256] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.300 [http-nio-0.0.0.0-8080-exec-22] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_496_1] [2026-04-23 10:05:31.300] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.255 [http-nio-0.0.0.0-8080-exec-50] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_384_1] [2026-04-23 10:05:31.255] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.255 [http-nio-0.0.0.0-8080-exec-146] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_448_1] [2026-04-23 10:05:31.255] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.249 [http-nio-0.0.0.0-8080-exec-99] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_459_1] [2026-04-23 10:05:31.249] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.302 [http-nio-0.0.0.0-8080-exec-104] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_498_1] [2026-04-23 10:05:31.302] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.301 [http-nio-0.0.0.0-8080-exec-163] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_499_1] [2026-04-23 10:05:31.301] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.294 [http-nio-0.0.0.0-8080-exec-147] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_492_1] [2026-04-23 10:05:31.294] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.289 [http-nio-0.0.0.0-8080-exec-25] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_491_1] [2026-04-23 10:05:31.289] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.289 [http-nio-0.0.0.0-8080-exec-37] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_490_1] [2026-04-23 10:05:31.289] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.285 [http-nio-0.0.0.0-8080-exec-136] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_489_1] [2026-04-23 10:05:31.285] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.281 [http-nio-0.0.0.0-8080-exec-123] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_488_1] [2026-04-23 10:05:31.281] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.304 [http-nio-0.0.0.0-8080-exec-83] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_500_1] [2026-04-23 10:05:31.304] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.305 [http-nio-0.0.0.0-8080-exec-56] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_501_1] [2026-04-23 10:05:31.305] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.310 [http-nio-0.0.0.0-8080-exec-110] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_502_1] [2026-04-23 10:05:31.310] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.313 [http-nio-0.0.0.0-8080-exec-41] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_505_1] [2026-04-23 10:05:31.313] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.313 [http-nio-0.0.0.0-8080-exec-200] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_503_1] [2026-04-23 10:05:31.313] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.313 [http-nio-0.0.0.0-8080-exec-142] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_504_1] [2026-04-23 10:05:31.313] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.317 [http-nio-0.0.0.0-8080-exec-88] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_506_1] [2026-04-23 10:05:31.317] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.319 [http-nio-0.0.0.0-8080-exec-81] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_507_1] [2026-04-23 10:05:31.319] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.319 [http-nio-0.0.0.0-8080-exec-33] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_508_1] [2026-04-23 10:05:31.319] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.321 [http-nio-0.0.0.0-8080-exec-106] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_509_1] [2026-04-23 10:05:31.321] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.325 [http-nio-0.0.0.0-8080-exec-176] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_510_1] [2026-04-23 10:05:31.325] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.366 [http-nio-0.0.0.0-8080-exec-162] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_518_1] [2026-04-23 10:05:31.366] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.370 [http-nio-0.0.0.0-8080-exec-180] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_516_1] [2026-04-23 10:05:31.370] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.371 [http-nio-0.0.0.0-8080-exec-43] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_521_1] [2026-04-23 10:05:31.371] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.372 [http-nio-0.0.0.0-8080-exec-4] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_513_1] [2026-04-23 10:05:31.372] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.374 [http-nio-0.0.0.0-8080-exec-168] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_524_1] [2026-04-23 10:05:31.374] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.372 [http-nio-0.0.0.0-8080-exec-38] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_525_1] [2026-04-23 10:05:31.372] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.371 [http-nio-0.0.0.0-8080-exec-42] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_519_1] [2026-04-23 10:05:31.371] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.378 [http-nio-0.0.0.0-8080-exec-149] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_517_1] [2026-04-23 10:05:31.378] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.377 [http-nio-0.0.0.0-8080-exec-79] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_514_1] [2026-04-23 10:05:31.377] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.373 [http-nio-0.0.0.0-8080-exec-63] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_530_1] [2026-04-23 10:05:31.373] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.373 [http-nio-0.0.0.0-8080-exec-71] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_512_1] [2026-04-23 10:05:31.373] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
2026-04-23 10:05:31.381 [http-nio-0.0.0.0-8080-exec-185] INFO  org.example.springbootdemo.util.StructuredLogger - [Category:order.redis] [BizNo:ORD_20260423100531_528_1] [2026-04-23 10:05:31.381] 开始处理订单，platformId=PLATFORM_A, 商品种类数=2
